1644484706598	PolyGesture	ExperimentStarted	Grazia
He remembered how pleased he used to be when he was pointed out, or stared at, or talked about.
He of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 503 503

1644484792665	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He remembered how pleased he used to be when he was pointed out, or stared at, or talked about.
He of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 503

1644484792669	PolyGesture	InputEvent	SelectionChanged 381 381

1644484792707	PolyGesture	InputEvent	BeginBatchEdit

1644484792709	PolyGesture	InputEvent	BeginBatchEdit

1644484792710	PolyGesture	InputEvent	BeginBatchEdit

1644484792729	PolyGesture	InputEvent	BeginBatchEdit

1644484792730	PolyGesture	InputEvent	BeginBatchEdit

1644484792731	PolyGesture	InputEvent	BeginBatchEdit

1644484792731	PolyGesture	InputEvent	BeginBatchEdit

1644484792732	PolyGesture	InputEvent	BeginBatchEdit

1644484792753	PolyGesture	InputEvent	BeginBatchEdit

1644484792753	PolyGesture	InputEvent	BeginBatchEdit

1644484792756	PolyGesture	InputEvent	BeginBatchEdit

1644484792757	PolyGesture	InputEvent	BeginBatchEdit

1644484792758	PolyGesture	InputEvent	BeginBatchEdit

1644484792758	PolyGesture	InputEvent	BeginBatchEdit

1644484792773	PolyGesture	InputEvent	BeginBatchEdit

1644484792774	PolyGesture	InputEvent	BeginBatchEdit

1644484792775	PolyGesture	InputEvent	BeginBatchEdit

1644484792775	PolyGesture	InputEvent	BeginBatchEdit

1644484792799	PolyGesture	InputEvent	BeginBatchEdit

1644484792800	PolyGesture	InputEvent	BeginBatchEdit

1644484792802	PolyGesture	InputEvent	BeginBatchEdit

1644484793003	PolyGesture	InputEvent	BeginBatchEdit

1644484793005	PolyGesture	InputEvent	BeginBatchEdit

1644484793208	PolyGesture	InputEvent	TouchEvent (cursorPosition=381): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=136.0, y[0]=556.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60481404, downTime=60481404, deviceId=6, source=0x1002, displayId=0 }
1644484793253	PolyGesture	InputEvent	TouchEvent (cursorPosition=381): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=136.0, y[0]=556.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60481451, downTime=60481404, deviceId=6, source=0x1002, displayId=0 }
1644484793262	PolyGesture	InputEvent	SelectionChanged 371 371

1644484793280	PolyGesture	InputEvent	BeginBatchEdit

1644484793301	PolyGesture	InputEvent	BeginBatchEdit

1644484793498	PolyGesture	InputEvent	BeginBatchEdit

1644484793508	PolyGesture	InputEvent	BeginBatchEdit

1644484793536	PolyGesture	InputEvent	BeginBatchEdit

1644484793960	PolyGesture	InputEvent	SelectionChanged 370 370

1644484793982	PolyGesture	InputEvent	BeginBatchEdit

1644484793999	PolyGesture	InputEvent	BeginBatchEdit

1644484794201	PolyGesture	InputEvent	BeginBatchEdit

1644484794203	PolyGesture	InputEvent	BeginBatchEdit

1644484794225	PolyGesture	InputEvent	BeginBatchEdit

1644484794572	PolyGesture	InputEvent	BeginBatchEdit

1644484794579	PolyGesture	InputEvent	SelectionChanged 0 0

1644484794581	PolyGesture	TaskCompleted	Sposta frase in 19"901 seconds (at 60482780, effective time: 18"737)

***************************************


1644484794589	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He remembered how pleased he used to be when he was pointed out, or stared at, or talked about.
He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644484794593	PolyGesture	InputEvent	SelectionChanged 380 380

1644484794594	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He remembered how pleased he used to be when he was pointed out, or stared at, or talked about.
He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 370 0 10

1644484794598	PolyGesture	InputEvent	SelectionChanged 380 380

1644484794659	PolyGesture	InputEvent	BeginBatchEdit

1644484794663	PolyGesture	InputEvent	BeginBatchEdit

1644484794665	PolyGesture	InputEvent	BeginBatchEdit

1644484794689	PolyGesture	InputEvent	BeginBatchEdit

1644484794690	PolyGesture	InputEvent	BeginBatchEdit

1644484794691	PolyGesture	InputEvent	BeginBatchEdit

1644484794691	PolyGesture	InputEvent	BeginBatchEdit

1644484794692	PolyGesture	InputEvent	BeginBatchEdit

1644484794713	PolyGesture	InputEvent	BeginBatchEdit

1644484794713	PolyGesture	InputEvent	BeginBatchEdit

1644484794714	PolyGesture	InputEvent	BeginBatchEdit

1644484794717	PolyGesture	InputEvent	BeginBatchEdit

1644484794718	PolyGesture	InputEvent	BeginBatchEdit

1644484794720	PolyGesture	InputEvent	BeginBatchEdit

1644484794720	PolyGesture	InputEvent	BeginBatchEdit

1644484794721	PolyGesture	InputEvent	BeginBatchEdit

1644484794734	PolyGesture	InputEvent	BeginBatchEdit

1644484794735	PolyGesture	InputEvent	BeginBatchEdit

1644484794757	PolyGesture	InputEvent	BeginBatchEdit

1644484794757	PolyGesture	InputEvent	BeginBatchEdit

1644484794935	PolyGesture	InputEvent	BeginBatchEdit

1644484794937	PolyGesture	InputEvent	BeginBatchEdit

1644484795407	PolyGesture	InputEvent	BeginBatchEdit

1644484795423	PolyGesture	InputEvent	BeginBatchEdit

1644484796041	PolyGesture	InputEvent	TouchEvent (cursorPosition=380): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=0.0, y[0]=666.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60484237, downTime=60484237, deviceId=6, source=0x1002, displayId=0 }
1644484796049	PolyGesture	InputEvent	TouchEvent (cursorPosition=380): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=18.0, y[0]=670.5, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=1, eventTime=60484247, downTime=60484237, deviceId=6, source=0x1002, displayId=0 }
1644484796059	PolyGesture	InputEvent	TouchEvent (cursorPosition=380): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=47.815155, y[0]=679.86285, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=1, eventTime=60484252, downTime=60484237, deviceId=6, source=0x1002, displayId=0 }
1644484796064	PolyGesture	InputEvent	SelectionChanged 465 465

1644484796092	PolyGesture	InputEvent	TouchEvent (cursorPosition=465): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=211.09119, y[0]=725.95966, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=3, eventTime=60484275, downTime=60484237, deviceId=6, source=0x1002, displayId=0 }
1644484796097	PolyGesture	InputEvent	SelectionChanged 473 473

1644484796136	PolyGesture	InputEvent	TouchEvent (cursorPosition=473): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=394.0, y[0]=800.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=4, eventTime=60484306, downTime=60484237, deviceId=6, source=0x1002, displayId=0 }
1644484796139	PolyGesture	InputEvent	SelectionChanged 482 482

1644484796141	PolyGesture	InputEvent	TouchEvent (cursorPosition=482): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=394.0, y[0]=800.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60484320, downTime=60484237, deviceId=6, source=0x1002, displayId=0 }
1644484797271	PolyGesture	InputEvent	KeyDown 4 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BACK, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=60485466, downTime=60485466, deviceId=-1, source=0x101, displayId=0 }

1644484797275	PolyGesture	InputEvent	BeginBatchEdit

1644484797321	PolyGesture	InputEvent	WindowFocusChanged false

1644484797359	PolyGesture	InputEvent	BeginBatchEdit

1644484797359	PolyGesture	InputEvent	BeginBatchEdit

1644484798312	PolyGesture	InputEvent	SelectionChanged 0 0

1644484798313	PolyGesture	InputEvent	TextChanged '' 0 0 0

1644484798397	PolyGesture	InputEvent	SelectionChanged 0 0

1644484798397	PolyGesture	InputEvent	SelectionChanged 0 0

1644484798398	PolyGesture	TaskStarted	Correggi testo

1644484798398	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warXm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXX is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the village where he had little been so often lately was that no one knew who he was.' 0 519 519

1644484798402	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warXm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXX is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the village where he had little been so often lately was that no one knew who he was.' 0 0 519

1644484798405	PolyGesture	InputEvent	SelectionChanged 519 519

1644484798419	PolyGesture	InputEvent	FocusChanged true 130 null

1644484798446	PolyGesture	InputEvent	WindowFocusChanged true

1644484799573	PolyGesture	InputEvent	TouchEvent (cursorPosition=519): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=643.0, y[0]=48.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60487762, downTime=60487762, deviceId=6, source=0x1002, displayId=0 }
1644484799598	PolyGesture	InputEvent	TouchEvent (cursorPosition=519): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=643.0, y[0]=48.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60487796, downTime=60487762, deviceId=6, source=0x1002, displayId=0 }
1644484799613	PolyGesture	InputEvent	SelectionChanged 30 30

1644484799648	PolyGesture	InputEvent	BeginBatchEdit

1644484799649	PolyGesture	InputEvent	BeginBatchEdit

1644484799674	PolyGesture	InputEvent	BeginBatchEdit

1644484799694	PolyGesture	InputEvent	BeginBatchEdit

1644484799902	PolyGesture	InputEvent	BeginBatchEdit

1644484799902	PolyGesture	InputEvent	BeginBatchEdit

1644484799927	PolyGesture	InputEvent	BeginBatchEdit

1644484800311	PolyGesture	InputEvent	SelectionChanged 29 29

1644484800329	PolyGesture	InputEvent	BeginBatchEdit

1644484800336	PolyGesture	InputEvent	BeginBatchEdit

1644484800539	PolyGesture	InputEvent	BeginBatchEdit

1644484800540	PolyGesture	InputEvent	BeginBatchEdit

1644484801356	PolyGesture	InputEvent	SelectionChanged 29 30

1644484801377	PolyGesture	InputEvent	BeginBatchEdit

1644484801379	PolyGesture	InputEvent	BeginBatchEdit

1644484801581	PolyGesture	InputEvent	BeginBatchEdit

1644484801585	PolyGesture	InputEvent	BeginBatchEdit

1644484801608	PolyGesture	InputEvent	BeginBatchEdit

1644484803360	PolyGesture	InputEvent	BeginBatchEdit

1644484803362	PolyGesture	InputEvent	SelectionChanged 30 30

1644484803371	PolyGesture	InputEvent	SelectionChanged 0 0

1644484803374	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXX is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the village where he had little been so often lately was that no one knew who he was.' 0 518 518

1644484803382	PolyGesture	InputEvent	SelectionChanged 29 29

1644484803383	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXX is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the village where he had little been so often lately was that no one knew who he was.' 29 1 0

1644484803389	PolyGesture	InputEvent	SelectionChanged 29 29

1644484803404	PolyGesture	InputEvent	BeginBatchEdit

1644484803408	PolyGesture	InputEvent	BeginBatchEdit

1644484803409	PolyGesture	InputEvent	BeginBatchEdit

1644484803410	PolyGesture	InputEvent	BeginBatchEdit

1644484803432	PolyGesture	InputEvent	BeginBatchEdit

1644484803434	PolyGesture	InputEvent	BeginBatchEdit

1644484803436	PolyGesture	InputEvent	BeginBatchEdit

1644484803437	PolyGesture	InputEvent	BeginBatchEdit

1644484803437	PolyGesture	InputEvent	BeginBatchEdit

1644484803439	PolyGesture	InputEvent	BeginBatchEdit

1644484803441	PolyGesture	InputEvent	BeginBatchEdit

1644484803467	PolyGesture	InputEvent	BeginBatchEdit

1644484803640	PolyGesture	InputEvent	BeginBatchEdit

1644484803641	PolyGesture	InputEvent	BeginBatchEdit

1644484804037	PolyGesture	InputEvent	TouchEvent (cursorPosition=29): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=692.0, y[0]=319.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60492226, downTime=60492226, deviceId=6, source=0x1002, displayId=0 }
1644484804061	PolyGesture	InputEvent	TouchEvent (cursorPosition=29): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=692.0, y[0]=319.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60492260, downTime=60492226, deviceId=6, source=0x1002, displayId=0 }
1644484804073	PolyGesture	InputEvent	SelectionChanged 256 256

1644484804098	PolyGesture	InputEvent	BeginBatchEdit

1644484804128	PolyGesture	InputEvent	BeginBatchEdit

1644484804323	PolyGesture	InputEvent	BeginBatchEdit

1644484804325	PolyGesture	InputEvent	BeginBatchEdit

1644484804349	PolyGesture	InputEvent	BeginBatchEdit

1644484804663	PolyGesture	InputEvent	SelectionChanged 255 255

1644484804682	PolyGesture	InputEvent	BeginBatchEdit

1644484804691	PolyGesture	InputEvent	BeginBatchEdit

1644484804893	PolyGesture	InputEvent	BeginBatchEdit

1644484804898	PolyGesture	InputEvent	BeginBatchEdit

1644484804919	PolyGesture	InputEvent	BeginBatchEdit

1644484805438	PolyGesture	InputEvent	SelectionChanged 255 256

1644484805456	PolyGesture	InputEvent	BeginBatchEdit

1644484805458	PolyGesture	InputEvent	BeginBatchEdit

1644484805626	PolyGesture	InputEvent	SelectionChanged 255 257

1644484805653	PolyGesture	InputEvent	BeginBatchEdit

1644484805655	PolyGesture	InputEvent	BeginBatchEdit

1644484805801	PolyGesture	InputEvent	SelectionChanged 255 258

1644484805820	PolyGesture	InputEvent	BeginBatchEdit

1644484805823	PolyGesture	InputEvent	BeginBatchEdit

1644484805968	PolyGesture	InputEvent	SelectionChanged 255 259

1644484805988	PolyGesture	InputEvent	BeginBatchEdit

1644484805990	PolyGesture	InputEvent	BeginBatchEdit

1644484806107	PolyGesture	InputEvent	SelectionChanged 255 260

1644484806134	PolyGesture	InputEvent	BeginBatchEdit

1644484806136	PolyGesture	InputEvent	BeginBatchEdit

1644484806339	PolyGesture	InputEvent	BeginBatchEdit

1644484806342	PolyGesture	InputEvent	BeginBatchEdit

1644484806374	PolyGesture	InputEvent	BeginBatchEdit

1644484806881	PolyGesture	InputEvent	BeginBatchEdit

1644484806882	PolyGesture	InputEvent	SelectionChanged 260 260
